Order ID,Order Date,Customer Segment,Region,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode,Order Year,Order Month,Profit Margin %
ORD-2798,2024-06-01,Consumer,East,Office Supplies,Pens,Highlighter Set,6,10.2,0.0,61.2,11.48,Standard Class,2024,2024-06,18.76
ORD-2374,2024-06-01,Consumer,East,Technology,Printers,Label Printer,5,321.38,0.3,1124.83,-128.94,Same Day,2024,2024-06,-11.46
ORD-5038,2024-06-02,Corporate,Central,Furniture,Bookcases,Corner Bookcase,5,403.82,0.0,2019.1,196.65,Standard Class,2024,2024-06,9.74
ORD-4356,2024-06-02,Consumer,East,Office Supplies,Art Supplies,Sketch Pad,4,41.01,0.1,147.64,30.63,Second Class,2024,2024-06,20.75
ORD-1945,2024-06-02,Consumer,West,Technology,Printers,All-In-One Inkjet Printer,7,220.4,0.0,1542.8,346.63,First Class,2024,2024-06,22.47
ORD-1950,2024-06-02,Corporate,West,Furniture,Bookcases,5-Shelf Bookcase,3,166.22,0.3,349.06,-45.52,Standard Class,2024,2024-06,-13.04
ORD-1703,2024-06-02,Corporate,North,Office Supplies,Art Supplies,Marker Set,1,42.01,0.1,37.81,2.51,Standard Class,2024,2024-06,6.64
ORD-1024,2024-06-03,Consumer,West,Office Supplies,Binders,Heavy Duty Binder,3,20.81,0.0,62.43,14.57,Standard Class,2024,2024-06,23.34
ORD-4364,2024-06-03,Corporate,South,Office Supplies,Art Supplies,Marker Set,1,52.2,0.0,52.2,7.6,Standard Class,2024,2024-06,14.56
ORD-1988,2024-06-03,Corporate,West,Office Supplies,Pens,Permanent Marker Pack,5,17.74,0.0,88.7,20.51,Standard Class,2024,2024-06,23.12
ORD-3935,2024-06-03,Consumer,East,Furniture,Chairs,Mesh Task Chair,7,182.8,0.2,1023.68,-212.12,First Class,2024,2024-06,-20.72
ORD-1553,2024-06-03,Home Office,East,Office Supplies,Pens,Gel Pen Pack,3,5.43,0.3,11.4,1.32,Standard Class,2024,2024-06,11.58
ORD-5070,2024-06-04,Consumer,West,Office Supplies,Art Supplies,Marker Set,2,5.59,0.0,11.18,3.27,Standard Class,2024,2024-06,29.25
ORD-1237,2024-06-04,Corporate,West,Furniture,Sofas,Reception Sofa,1,644.32,0.0,644.32,-60.42,Standard Class,2024,2024-06,-9.38
ORD-4826,2024-06-04,Home Office,North,Office Supplies,Binders,View Binder 2-Inch,3,12.49,0.1,33.72,3.86,First Class,2024,2024-06,11.45
ORD-4575,2024-06-04,Corporate,West,Office Supplies,Art Supplies,Sketch Pad,5,36.32,0.2,145.28,32.45,Standard Class,2024,2024-06,22.34
ORD-1305,2024-06-04,Consumer,East,Office Supplies,Pens,Permanent Marker Pack,4,12.91,0.0,51.64,3.39,Same Day,2024,2024-06,6.56
ORD-1360,2024-06-04,Home Office,East,Furniture,Chairs,Mesh Task Chair,2,378.07,0.0,756.14,-107.89,Standard Class,2024,2024-06,-14.27
ORD-2889,2024-06-05,Consumer,West,Furniture,Chairs,Ergo Office Chair,6,137.97,0.2,662.26,-140.18,Second Class,2024,2024-06,-21.17
ORD-1069,2024-06-05,Corporate,West,Office Supplies,Art Supplies,Marker Set,3,34.85,0.1,94.1,23.34,Second Class,2024,2024-06,24.8
ORD-4313,2024-06-05,Corporate,South,Office Supplies,Binders,Round Ring Binder,4,3.91,0.0,15.64,2.86,Standard Class,2024,2024-06,18.29
ORD-3665,2024-06-05,Consumer,East,Technology,Printers,All-In-One Inkjet Printer,5,566.53,0.1,2549.38,463.49,Same Day,2024,2024-06,18.18
ORD-3244,2024-06-05,Home Office,West,Technology,Laptops,Business Laptop 15,4,1152.94,0.2,3689.41,731.77,Standard Class,2024,2024-06,19.83
ORD-3446,2024-06-05,Corporate,South,Furniture,Sofas,2-Seater Sofa,3,857.44,0.0,2572.32,-300.95,Same Day,2024,2024-06,-11.7
ORD-2644,2024-06-05,Home Office,North,Technology,Laptops,Business Laptop 15,1,1022.91,0.1,920.62,199.51,Second Class,2024,2024-06,21.67
ORD-2725,2024-06-05,Consumer,West,Office Supplies,Art Supplies,Sketch Pad,6,14.38,0.0,86.28,9.7,Standard Class,2024,2024-06,11.24
ORD-5108,2024-06-05,Home Office,West,Technology,Phones,Office Cordless Phone,2,398.13,0.0,796.26,147.44,Standard Class,2024,2024-06,18.52
ORD-2281,2024-06-06,Corporate,South,Office Supplies,Binders,Heavy Duty Binder,6,20.14,0.3,84.59,6.23,First Class,2024,2024-06,7.36
ORD-3658,2024-06-06,Consumer,North,Office Supplies,Binders,View Binder 2-Inch,5,4.86,0.0,24.3,5.72,First Class,2024,2024-06,23.54
ORD-1169,2024-06-07,Corporate,West,Office Supplies,Storage,Storage Box (Pack Of 5),4,43.33,0.1,155.99,20.6,Same Day,2024,2024-06,13.21
ORD-4626,2024-06-07,Home Office,West,Furniture,Tables,Round Meeting Table,1,634.27,0.0,634.27,-48.3,Standard Class,2024,2024-06,-7.62
ORD-1900,2024-06-07,Home Office,West,Technology,Accessories,Wireless Mouse,4,111.88,0.0,447.52,125.56,Standard Class,2024,2024-06,28.06
ORD-3187,2024-06-08,Consumer,North,Office Supplies,Art Supplies,Marker Set,2,15.82,0.0,31.64,7.32,Second Class,2024,2024-06,23.14
ORD-2327,2024-06-08,Corporate,North,Technology,Laptops,Business Laptop 15,3,438.48,0.0,1315.44,323.33,Standard Class,2024,2024-06,24.58
ORD-1227,2024-06-08,Corporate,West,Office Supplies,Art Supplies,Marker Set,7,12.86,0.15,76.52,7.3,Standard Class,2024,2024-06,9.54
ORD-3384,2024-06-08,Consumer,South,Technology,Printers,Laserjet Printer,6,173.84,0.0,1043.04,148.86,Same Day,2024,2024-06,14.27
ORD-3871,2024-06-09,Home Office,Central,Technology,Accessories,Usb-C Hub,2,34.98,0.0,69.96,2.16,Standard Class,2024,2024-06,3.09
ORD-2704,2024-06-09,Home Office,South,Office Supplies,Storage,Storage Box (Pack Of 5),7,44.67,0.1,281.42,49.06,Standard Class,2024,2024-06,17.43
ORD-3021,2024-06-09,Corporate,East,Office Supplies,Art Supplies,Marker Set,4,57.2,0.0,228.8,54.87,First Class,2024,2024-06,23.98
ORD-3166,2024-06-09,Corporate,South,Technology,Accessories,Usb-C Hub,3,98.9,0.15,252.2,46.95,Second Class,2024,2024-06,18.62
ORD-2231,2024-06-09,Consumer,South,Office Supplies,Storage,Storage Box (Pack Of 5),5,95.18,0.0,475.9,98.6,Standard Class,2024,2024-06,20.72
ORD-2885,2024-06-09,Corporate,West,Furniture,Sofas,2-Seater Sofa,7,1074.04,0.3,5262.8,-60.12,Standard Class,2024,2024-06,-1.14
ORD-1503,2024-06-09,Home Office,North,Office Supplies,Binders,Round Ring Binder,4,23.81,0.1,85.72,12.06,Standard Class,2024,2024-06,14.07
ORD-1023,2024-06-09,Corporate,Central,Furniture,Chairs,Mesh Task Chair,7,124.98,0.4,524.92,-180.55,Second Class,2024,2024-06,-34.4
ORD-1530,2024-06-09,Consumer,South,Office Supplies,Art Supplies,Sketch Pad,6,57.97,0.0,347.82,108.67,Standard Class,2024,2024-06,31.24
ORD-1124,2024-06-09,Corporate,East,Furniture,Tables,Conference Table,5,392.35,0.2,1569.4,-185.35,Standard Class,2024,2024-06,-11.81
ORD-4289,2024-06-10,Corporate,West,Office Supplies,Storage,Storage Box (Pack Of 5),7,127.63,0.15,759.4,28.91,Standard Class,2024,2024-06,3.81
ORD-4560,2024-06-10,Consumer,East,Furniture,Sofas,2-Seater Sofa,7,435.69,0.0,3049.83,527.28,Standard Class,2024,2024-06,17.29
ORD-3005,2024-06-10,Home Office,Central,Technology,Phones,Smartphone Lite,2,160.98,0.1,289.76,-4.64,Standard Class,2024,2024-06,-1.6
ORD-1186,2024-06-10,Consumer,North,Technology,Accessories,Usb-C Hub,1,68.01,0.2,54.41,-2.02,Second Class,2024,2024-06,-3.71
ORD-1078,2024-06-10,Corporate,West,Furniture,Sofas,Reception Sofa,7,499.77,0.15,2973.63,-794.3,Standard Class,2024,2024-06,-26.71
ORD-4721,2024-06-11,Consumer,North,Technology,Phones,Smartphone X12,2,809.76,0.1,1457.57,223.31,Standard Class,2024,2024-06,15.32
ORD-3852,2024-06-11,Corporate,West,Furniture,Sofas,Reception Sofa,6,591.23,0.0,3547.38,582.2,Second Class,2024,2024-06,16.41
ORD-4749,2024-06-11,Corporate,South,Office Supplies,Paper,Copy Paper A4 (Ream),7,11.89,0.1,74.91,12.77,Second Class,2024,2024-06,17.05
ORD-3222,2024-06-11,Corporate,West,Technology,Laptops,Business Laptop 15,5,536.47,0.0,2682.35,525.85,Second Class,2024,2024-06,19.6
ORD-4972,2024-06-11,Consumer,East,Office Supplies,Pens,Permanent Marker Pack,3,7.21,0.2,17.3,1.93,Standard Class,2024,2024-06,11.16
ORD-1109,2024-06-11,Consumer,Central,Office Supplies,Art Supplies,Sketch Pad,1,15.2,0.0,15.2,1.46,Same Day,2024,2024-06,9.61
ORD-3043,2024-06-12,Consumer,East,Office Supplies,Paper,Notebook Pack,7,25.41,0.1,160.08,20.08,Second Class,2024,2024-06,12.54
ORD-1351,2024-06-12,Corporate,West,Furniture,Tables,Conference Table,3,752.14,0.1,2030.78,-296.63,Standard Class,2024,2024-06,-14.61
ORD-4243,2024-06-12,Corporate,West,Technology,Printers,All-In-One Inkjet Printer,7,598.81,0.0,4191.67,536.94,First Class,2024,2024-06,12.81
ORD-2119,2024-06-13,Home Office,West,Office Supplies,Art Supplies,Color Pencil Set,7,24.75,0.1,155.93,28.68,Standard Class,2024,2024-06,18.39
ORD-1080,2024-06-13,Corporate,West,Office Supplies,Paper,Notebook Pack,3,7.19,0.1,19.41,2.45,First Class,2024,2024-06,12.62
ORD-3278,2024-06-13,Consumer,South,Furniture,Chairs,Mesh Task Chair,7,442.43,0.1,3097.01,-565.2,Standard Class,2024,2024-06,-18.25
ORD-2661,2024-06-13,Consumer,East,Office Supplies,Paper,Copy Paper A4 (Ream),7,27.41,0.15,163.09,-1.8,Standard Class,2024,2024-06,-1.1
ORD-4590,2024-06-13,Consumer,South,Furniture,Bookcases,5-Shelf Bookcase,1,335.25,0.0,335.25,-37.42,Same Day,2024,2024-06,-11.16
ORD-4145,2024-06-14,Home Office,North,Technology,Phones,Smartphone Lite,4,638.36,0.0,2553.44,350.6,Standard Class,2024,2024-06,13.73
ORD-3435,2024-06-14,Consumer,North,Furniture,Chairs,Executive Leather Chair,3,416.45,0.0,1249.35,11.68,Standard Class,2024,2024-06,0.93
ORD-1563,2024-06-14,Consumer,South,Office Supplies,Art Supplies,Sketch Pad,7,11.91,0.0,83.37,13.81,Standard Class,2024,2024-06,16.56
ORD-4074,2024-06-14,Consumer,Central,Furniture,Bookcases,5-Shelf Bookcase,5,412.48,0.3,1443.68,-179.27,Standard Class,2024,2024-06,-12.42
ORD-3300,2024-06-14,Corporate,Central,Technology,Phones,Smartphone Lite,2,493.78,0.15,839.43,-33.17,Standard Class,2024,2024-06,-3.95
ORD-4220,2024-06-15,Consumer,Central,Office Supplies,Pens,Gel Pen Pack,1,8.29,0.1,7.46,0.63,Standard Class,2024,2024-06,8.45
ORD-4821,2024-06-15,Corporate,Central,Technology,Printers,Laserjet Printer,6,298.07,0.15,1520.16,308.78,Standard Class,2024,2024-06,20.31
ORD-2449,2024-06-15,Consumer,East,Office Supplies,Art Supplies,Sketch Pad,6,19.28,0.3,80.98,9.39,Second Class,2024,2024-06,11.6
ORD-2078,2024-06-15,Consumer,North,Office Supplies,Binders,View Binder 2-Inch,5,12.03,0.2,48.12,0.62,Standard Class,2024,2024-06,1.29
ORD-3274,2024-06-16,Consumer,North,Technology,Printers,All-In-One Inkjet Printer,7,196.31,0.15,1168.04,-7.17,Second Class,2024,2024-06,-0.61
ORD-1795,2024-06-16,Consumer,West,Technology,Laptops,Business Laptop 15,7,1721.92,0.0,12053.44,1823.86,Second Class,2024,2024-06,15.13
ORD-1589,2024-06-16,Consumer,West,Office Supplies,Paper,Sticky Notes Pack,7,15.38,0.1,96.89,17.19,Standard Class,2024,2024-06,17.74
ORD-1396,2024-06-16,Corporate,West,Office Supplies,Binders,Round Ring Binder,6,14.47,0.1,78.14,6.46,Standard Class,2024,2024-06,8.27
ORD-2705,2024-06-16,Home Office,West,Furniture,Bookcases,5-Shelf Bookcase,6,255.66,0.1,1380.56,-102.14,Standard Class,2024,2024-06,-7.4
ORD-4026,2024-06-16,Consumer,South,Furniture,Tables,Standing Desk,3,442.24,0.2,1061.38,104.73,Standard Class,2024,2024-06,9.87
ORD-2755,2024-06-17,Consumer,South,Office Supplies,Paper,Copy Paper A4 (Ream),3,19.07,0.1,51.49,7.77,First Class,2024,2024-06,15.09
ORD-3067,2024-06-17,Consumer,North,Office Supplies,Art Supplies,Marker Set,5,39.38,0.0,196.9,22.49,Same Day,2024,2024-06,11.42
ORD-2367,2024-06-17,Corporate,West,Office Supplies,Art Supplies,Marker Set,2,23.77,0.0,47.54,3.58,Standard Class,2024,2024-06,7.53
ORD-2493,2024-06-17,Home Office,North,Technology,Laptops,Chromebook Edu,7,1281.27,0.0,8968.89,250.92,Standard Class,2024,2024-06,2.8
ORD-4137,2024-06-18,Corporate,South,Technology,Accessories,Wireless Mouse,7,84.28,0.0,589.96,0.09,Standard Class,2024,2024-06,0.02
ORD-3771,2024-06-18,Corporate,East,Technology,Laptops,Ultrabook Pro 14,7,875.63,0.1,5516.47,1359.61,Standard Class,2024,2024-06,24.65
ORD-4487,2024-06-18,Consumer,Central,Office Supplies,Binders,View Binder 2-Inch,1,5.32,0.0,5.32,1.29,Second Class,2024,2024-06,24.25
ORD-1641,2024-06-18,Home Office,West,Office Supplies,Art Supplies,Sketch Pad,1,11.6,0.0,11.6,2.43,Second Class,2024,2024-06,20.95
ORD-2161,2024-06-18,Corporate,South,Office Supplies,Binders,Heavy Duty Binder,6,14.64,0.0,87.84,22.89,Same Day,2024,2024-06,26.06
ORD-2204,2024-06-18,Home Office,North,Technology,Accessories,Usb-C Hub,5,18.9,0.15,80.32,16.59,Standard Class,2024,2024-06,20.65
ORD-3358,2024-06-19,Corporate,West,Furniture,Sofas,2-Seater Sofa,5,707.48,0.0,3537.4,-491.7,Second Class,2024,2024-06,-13.9
ORD-4963,2024-06-19,Home Office,East,Office Supplies,Paper,Sticky Notes Pack,7,25.78,0.0,180.46,11.6,First Class,2024,2024-06,6.43
ORD-4093,2024-06-19,Home Office,East,Furniture,Bookcases,5-Shelf Bookcase,1,281.64,0.0,281.64,26.25,Standard Class,2024,2024-06,9.32
ORD-3311,2024-06-19,Consumer,East,Office Supplies,Pens,Highlighter Set,6,7.56,0.3,31.75,-1.01,Standard Class,2024,2024-06,-3.18
ORD-4612,2024-06-19,Corporate,South,Technology,Accessories,Bluetooth Keyboard,3,33.4,0.15,85.17,11.72,Standard Class,2024,2024-06,13.76
ORD-2410,2024-06-20,Consumer,Central,Office Supplies,Binders,Round Ring Binder,5,6.17,0.4,18.51,1.43,Standard Class,2024,2024-06,7.73
ORD-1162,2024-06-20,Home Office,South,Technology,Printers,Laserjet Printer,1,520.19,0.1,468.17,65.93,First Class,2024,2024-06,14.08
ORD-1154,2024-06-21,Home Office,East,Office Supplies,Binders,Round Ring Binder,4,13.74,0.2,43.97,1.01,Standard Class,2024,2024-06,2.3
ORD-1157,2024-06-21,Consumer,West,Technology,Phones,Office Cordless Phone,5,661.71,0.2,2646.84,-181.02,Standard Class,2024,2024-06,-6.84
ORD-2790,2024-06-21,Consumer,South,Furniture,Chairs,Executive Leather Chair,1,168.42,0.0,168.42,-17.57,Second Class,2024,2024-06,-10.43
ORD-2991,2024-06-21,Corporate,West,Technology,Accessories,Usb-C Hub,2,73.59,0.1,132.46,0.11,Standard Class,2024,2024-06,0.08
ORD-2246,2024-06-21,Consumer,Central,Office Supplies,Binders,View Binder 2-Inch,3,8.64,0.2,20.74,4.72,Standard Class,2024,2024-06,22.76
ORD-1234,2024-06-21,Home Office,West,Office Supplies,Art Supplies,Sketch Pad,6,42.52,0.0,255.12,80.89,Standard Class,2024,2024-06,31.71
ORD-2997,2024-06-21,Consumer,East,Office Supplies,Binders,Heavy Duty Binder,3,6.26,0.0,18.78,3.6,Standard Class,2024,2024-06,19.17
ORD-2350,2024-06-21,Corporate,East,Furniture,Bookcases,5-Shelf Bookcase,2,208.22,0.15,353.97,-57.04,Second Class,2024,2024-06,-16.11
ORD-2354,2024-06-22,Consumer,East,Office Supplies,Art Supplies,Marker Set,2,22.13,0.0,44.26,4.89,Standard Class,2024,2024-06,11.05
ORD-5131,2024-06-22,Consumer,North,Technology,Phones,Smartphone X12,6,636.47,0.2,3055.06,-194.89,Standard Class,2024,2024-06,-6.38
ORD-3690,2024-06-22,Corporate,South,Office Supplies,Pens,Gel Pen Pack,1,8.21,0.15,6.98,0.21,Second Class,2024,2024-06,3.01
ORD-1204,2024-06-22,Consumer,Central,Office Supplies,Binders,Round Ring Binder,4,20.61,0.0,82.44,7.12,Second Class,2024,2024-06,8.64
ORD-3890,2024-06-22,Corporate,West,Office Supplies,Pens,Permanent Marker Pack,4,5.34,0.4,12.82,-1.89,Same Day,2024,2024-06,-14.74
ORD-2687,2024-06-23,Consumer,West,Technology,Printers,Label Printer,6,93.48,0.4,336.53,33.26,Second Class,2024,2024-06,9.88
ORD-4070,2024-06-23,Consumer,Central,Office Supplies,Storage,File Cabinet,7,46.65,0.2,261.24,63.25,Standard Class,2024,2024-06,24.21
ORD-1077,2024-06-23,Corporate,East,Office Supplies,Binders,View Binder 2-Inch,7,10.36,0.3,50.76,0.61,Standard Class,2024,2024-06,1.2
ORD-2167,2024-06-23,Consumer,East,Technology,Laptops,Business Laptop 15,5,1350.38,0.0,6751.9,1288.96,Standard Class,2024,2024-06,19.09
ORD-2173,2024-06-24,Corporate,North,Technology,Printers,All-In-One Inkjet Printer,1,374.93,0.0,374.93,91.46,Standard Class,2024,2024-06,24.39
ORD-2033,2024-06-24,Corporate,Central,Office Supplies,Pens,Gel Pen Pack,4,4.61,0.2,14.75,1.82,Second Class,2024,2024-06,12.34
ORD-3251,2024-06-24,Corporate,North,Office Supplies,Storage,File Cabinet,1,100.21,0.15,85.18,9.54,Standard Class,2024,2024-06,11.2
ORD-3976,2024-06-24,Corporate,East,Office Supplies,Art Supplies,Marker Set,3,45.04,0.1,121.61,12.32,Standard Class,2024,2024-06,10.13
ORD-4296,2024-06-24,Corporate,North,Furniture,Chairs,Ergo Office Chair,4,323.39,0.0,1293.56,-145.56,Standard Class,2024,2024-06,-11.25
ORD-5164,2024-06-25,Corporate,Central,Furniture,Bookcases,Corner Bookcase,2,482.74,0.15,820.66,-61.11,Standard Class,2024,2024-06,-7.45
ORD-1281,2024-06-25,Consumer,North,Technology,Phones,Smartphone X12,6,482.63,0.1,2606.2,490.87,Second Class,2024,2024-06,18.83
ORD-1601,2024-06-26,Consumer,South,Furniture,Chairs,Mesh Task Chair,6,305.64,0.2,1467.07,-186.66,Standard Class,2024,2024-06,-12.72
ORD-4038,2024-06-26,Consumer,West,Office Supplies,Pens,Permanent Marker Pack,3,4.79,0.1,12.93,3.87,Standard Class,2024,2024-06,29.93
ORD-2126,2024-06-27,Consumer,Central,Office Supplies,Binders,Round Ring Binder,7,7.95,0.15,47.3,0.61,Standard Class,2024,2024-06,1.29
ORD-3105,2024-06-27,Corporate,North,Furniture,Sofas,Reception Sofa,4,352.23,0.0,1408.92,-164.87,Standard Class,2024,2024-06,-11.7
ORD-2242,2024-06-27,Home Office,West,Furniture,Sofas,Reception Sofa,3,1074.66,0.15,2740.38,-15.06,Second Class,2024,2024-06,-0.55
ORD-1887,2024-06-28,Consumer,South,Office Supplies,Binders,Heavy Duty Binder,5,16.59,0.0,82.95,9.41,Same Day,2024,2024-06,11.34
ORD-4393,2024-06-28,Home Office,North,Furniture,Sofas,Reception Sofa,5,336.25,0.4,1008.75,-119.12,First Class,2024,2024-06,-11.81
ORD-3671,2024-06-28,Corporate,East,Technology,Printers,All-In-One Inkjet Printer,2,322.47,0.0,644.94,81.06,Standard Class,2024,2024-06,12.57
ORD-4850,2024-06-28,Consumer,West,Technology,Accessories,Laptop Sleeve,6,18.71,0.1,101.03,23.61,Second Class,2024,2024-06,23.37
ORD-5130,2024-06-28,Home Office,East,Office Supplies,Storage,File Cabinet,4,77.25,0.15,262.65,25.78,Standard Class,2024,2024-06,9.82
ORD-2188,2024-06-28,Consumer,North,Office Supplies,Storage,Storage Box (Pack Of 5),7,124.52,0.2,697.31,-23.85,Standard Class,2024,2024-06,-3.42
ORD-3271,2024-06-28,Consumer,East,Technology,Printers,All-In-One Inkjet Printer,6,170.37,0.1,920.0,212.42,Standard Class,2024,2024-06,23.09
ORD-4641,2024-06-29,Consumer,North,Office Supplies,Paper,Copy Paper A4 (Ream),1,9.62,0.1,8.66,2.45,Standard Class,2024,2024-06,28.29
ORD-2620,2024-06-29,Corporate,North,Technology,Laptops,Business Laptop 15,5,1452.16,0.0,7260.8,490.89,First Class,2024,2024-06,6.76
ORD-1374,2024-06-29,Consumer,West,Office Supplies,Binders,View Binder 2-Inch,1,6.97,0.1,6.27,1.09,Standard Class,2024,2024-06,17.38
ORD-3466,2024-06-29,Consumer,West,Office Supplies,Art Supplies,Marker Set,3,59.56,0.3,125.08,-7.71,Standard Class,2024,2024-06,-6.16
ORD-4883,2024-06-29,Consumer,East,Furniture,Chairs,Ergo Office Chair,6,141.24,0.0,847.44,137.32,Standard Class,2024,2024-06,16.2
ORD-2195,2024-06-30,Corporate,Central,Furniture,Bookcases,Corner Bookcase,3,387.91,0.1,1047.36,26.51,Second Class,2024,2024-06,2.53
ORD-4056,2024-06-30,Consumer,East,Technology,Accessories,Wireless Mouse,3,31.68,0.4,57.02,-5.26,Second Class,2024,2024-06,-9.22
ORD-1403,2024-07-01,Consumer,East,Technology,Phones,Smartphone Lite,2,322.24,0.0,644.48,60.57,Standard Class,2024,2024-07,9.4
ORD-3335,2024-07-01,Consumer,South,Furniture,Sofas,2-Seater Sofa,6,579.39,0.3,2433.44,-336.76,Standard Class,2024,2024-07,-13.84
ORD-4374,2024-07-01,Corporate,West,Office Supplies,Pens,Highlighter Set,3,5.03,0.0,15.09,4.69,Standard Class,2024,2024-07,31.08
ORD-4058,2024-07-01,Consumer,South,Office Supplies,Art Supplies,Sketch Pad,1,43.1,0.1,38.79,5.28,Standard Class,2024,2024-07,13.61
ORD-1777,2024-07-01,Consumer,Central,Technology,Laptops,Business Laptop 15,6,546.67,0.1,2952.02,576.03,Second Class,2024,2024-07,19.51
ORD-1678,2024-07-01,Home Office,North,Technology,Laptops,Chromebook Edu,5,1287.39,0.1,5793.26,973.81,Standard Class,2024,2024-07,16.81
ORD-4996,2024-07-01,Consumer,South,Furniture,Sofas,2-Seater Sofa,1,703.86,0.0,703.86,115.69,Standard Class,2024,2024-07,16.44
ORD-3779,2024-07-02,Corporate,North,Technology,Accessories,Usb-C Hub,5,82.54,0.15,350.8,29.73,First Class,2024,2024-07,8.47
ORD-1225,2024-07-02,Consumer,Central,Office Supplies,Storage,Plastic Drawer Unit,5,58.4,0.2,233.6,26.79,Same Day,2024,2024-07,11.47
ORD-4292,2024-07-03,Consumer,South,Furniture,Bookcases,5-Shelf Bookcase,1,128.94,0.1,116.05,-7.78,Standard Class,2024,2024-07,-6.7
ORD-4073,2024-07-03,Corporate,North,Office Supplies,Binders,View Binder 2-Inch,6,19.68,0.0,118.08,15.17,Standard Class,2024,2024-07,12.85
ORD-3893,2024-07-03,Consumer,South,Technology,Laptops,Chromebook Edu,4,527.93,0.2,1689.38,103.62,Standard Class,2024,2024-07,6.13
ORD-3820,2024-07-03,Corporate,South,Office Supplies,Binders,Heavy Duty Binder,3,12.23,0.1,33.02,1.1,Standard Class,2024,2024-07,3.33
ORD-3975,2024-07-03,Consumer,West,Technology,Printers,Label Printer,5,561.67,0.15,2387.1,-27.61,Second Class,2024,2024-07,-1.16
ORD-4357,2024-07-03,Consumer,South,Technology,Laptops,Chromebook Edu,2,1665.46,0.0,3330.92,693.99,First Class,2024,2024-07,20.83
ORD-5102,2024-07-03,Consumer,North,Office Supplies,Binders,View Binder 2-Inch,4,4.84,0.4,11.62,1.29,First Class,2024,2024-07,11.1
ORD-3751,2024-07-04,Consumer,East,Office Supplies,Pens,Gel Pen Pack,5,10.16,0.3,35.56,6.14,Standard Class,2024,2024-07,17.27
ORD-4390,2024-07-04,Consumer,Central,Office Supplies,Storage,Plastic Drawer Unit,6,24.05,0.0,144.3,23.55,First Class,2024,2024-07,16.32
ORD-4229,2024-07-04,Corporate,East,Furniture,Tables,Standing Desk,3,156.48,0.1,422.5,48.92,First Class,2024,2024-07,11.58
ORD-1533,2024-07-04,Consumer,East,Office Supplies,Storage,File Cabinet,7,129.32,0.1,814.72,143.69,Standard Class,2024,2024-07,17.64
ORD-3762,2024-07-04,Consumer,North,Office Supplies,Binders,Round Ring Binder,7,3.81,0.2,21.34,4.78,Standard Class,2024,2024-07,22.4
ORD-4748,2024-07-04,Corporate,Central,Technology,Printers,All-In-One Inkjet Printer,1,317.81,0.0,317.81,71.6,Second Class,2024,2024-07,22.53
